UNIQUE_EVENT,SCIENTIFIC_NAME,n_JUV,n_AD,n_TOTAL
HS200215-JF02,ONCORHYNCHUS KISUTCH,0,1,1
HS200215-JF02,ONCORHYNCHUS MYKISS,0,0,0
HS200215-JF02,ONCORHYNCHUS NERKA,1,0,1
HS200215-JF02,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS200215-JF03,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200215-JF03,ONCORHYNCHUS KETA,0,0,0
HS200215-JF03,ONCORHYNCHUS KISUTCH,0,2,2
HS200215-JF03,ONCORHYNCHUS MYKISS,0,0,0
HS200215-JF03,ONCORHYNCHUS NERKA,0,0,0
HS200215-JF03,ONCORHYNCHUS TSHAWYTSCHA,1,2,3
HS200215-RI01,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200215-RI01,ONCORHYNCHUS KETA,0,0,0
HS200215-RI01,ONCORHYNCHUS KISUTCH,0,0,0
HS200215-RI01,ONCORHYNCHUS MYKISS,0,0,0
HS200215-RI01,ONCORHYNCHUS NERKA,0,0,0
HS200215-RI01,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS200215-T01,ONCORHYNCHUS GORBUSCHA,3,0,3
HS200215-T01,ONCORHYNCHUS KETA,0,0,0
HS200215-T01,ONCORHYNCHUS KISUTCH,0,0,0
HS200215-T01,ONCORHYNCHUS MYKISS,0,0,0
HS200215-T01,ONCORHYNCHUS NERKA,185,0,185
HS200215-T01,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200215-T08,ONCORHYNCHUS GORBUSCHA,0,1,1
HS200215-T08,ONCORHYNCHUS KETA,0,0,0
HS200215-T08,ONCORHYNCHUS KISUTCH,0,0,0
HS200215-T08,ONCORHYNCHUS MYKISS,0,0,0
HS200215-T08,ONCORHYNCHUS NERKA,0,0,0
HS200215-T08,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200215-T09,ONCORHYNCHUS GORBUSCHA,0,2,2
HS200215-T09,ONCORHYNCHUS KETA,0,1,1
HS200215-T09,ONCORHYNCHUS KISUTCH,0,0,0
HS200215-T09,ONCORHYNCHUS MYKISS,0,0,0
HS200215-T09,ONCORHYNCHUS NERKA,0,0,0
HS200215-T09,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200215-T10,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200215-T10,ONCORHYNCHUS KETA,0,2,2
HS200215-T10,ONCORHYNCHUS KISUTCH,0,0,0
HS200215-T10,ONCORHYNCHUS MYKISS,0,0,0
HS200215-T10,ONCORHYNCHUS NERKA,0,0,0
HS200215-T10,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200215-T11,ONCORHYNCHUS GORBUSCHA,0,1,1
HS200215-T11,ONCORHYNCHUS KETA,0,1,1
HS200215-T11,ONCORHYNCHUS KISUTCH,0,0,0
HS200215-T11,ONCORHYNCHUS MYKISS,0,0,0
HS200215-T11,ONCORHYNCHUS NERKA,0,0,0
HS200215-T11,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200215-T12,ONCORHYNCHUS GORBUSCHA,0,1,1
HS200215-T12,ONCORHYNCHUS KETA,0,1,1
HS200215-T12,ONCORHYNCHUS KISUTCH,0,0,0
HS200215-T12,ONCORHYNCHUS MYKISS,0,0,0
HS200215-T12,ONCORHYNCHUS NERKA,0,0,0
HS200215-T12,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200215-VI01,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200215-VI01,ONCORHYNCHUS KETA,0,0,0
HS200215-VI01,ONCORHYNCHUS KISUTCH,0,6,6
HS200215-VI01,ONCORHYNCHUS MYKISS,0,0,0
HS200215-VI01,ONCORHYNCHUS NERKA,0,0,0
HS200215-VI01,ONCORHYNCHUS TSHAWYTSCHA,2,70,72
HS200235-DE02,ONCORHYNCHUS GORBUSCHA,0,97,97
HS200235-DE02,ONCORHYNCHUS KETA,0,0,0
HS200235-DE02,ONCORHYNCHUS KISUTCH,49,1,50
HS200235-DE02,ONCORHYNCHUS MYKISS,0,0,0
HS200235-DE02,ONCORHYNCHUS NERKA,0,1,1
HS200235-DE02,ONCORHYNCHUS TSHAWYTSCHA,0,2,2
HS200235-DE03,ONCORHYNCHUS GORBUSCHA,0,9,9
HS200235-DE03,ONCORHYNCHUS KETA,0,0,0
HS200235-DE03,ONCORHYNCHUS KISUTCH,1,0,1
HS200235-DE03,ONCORHYNCHUS MYKISS,0,0,0
HS200235-DE03,ONCORHYNCHUS NERKA,0,0,0
HS200235-DE03,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-DE04,ONCORHYNCHUS GORBUSCHA,164,18,182
HS200235-DE04,ONCORHYNCHUS KETA,45,1,46
HS200235-DE04,ONCORHYNCHUS KISUTCH,10,2,12
HS200235-DE04,ONCORHYNCHUS MYKISS,0,0,0
HS200235-DE04,ONCORHYNCHUS NERKA,6,0,6
HS200235-DE04,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-DE05,ONCORHYNCHUS GORBUSCHA,4,12,16
HS200235-DE05,ONCORHYNCHUS KETA,1,0,1
HS200235-DE05,ONCORHYNCHUS KISUTCH,4,3,7
HS200235-DE05,ONCORHYNCHUS MYKISS,0,0,0
HS200235-DE05,ONCORHYNCHUS NERKA,1,0,1
HS200235-DE05,ONCORHYNCHUS TSHAWYTSCHA,0,2,2
HS200235-EP01,ONCORHYNCHUS GORBUSCHA,3,0,3
HS200235-EP01,ONCORHYNCHUS KETA,2,0,2
HS200235-EP01,ONCORHYNCHUS KISUTCH,25,3,28
HS200235-EP01,ONCORHYNCHUS MYKISS,0,0,0
HS200235-EP01,ONCORHYNCHUS NERKA,0,4,4
HS200235-EP01,ONCORHYNCHUS TSHAWYTSCHA,3,4,7
HS200235-EP02,ONCORHYNCHUS GORBUSCHA,1,0,1
HS200235-EP02,ONCORHYNCHUS KETA,13,1,14
HS200235-EP02,ONCORHYNCHUS KISUTCH,15,1,16
HS200235-EP02,ONCORHYNCHUS MYKISS,0,0,0
HS200235-EP02,ONCORHYNCHUS NERKA,0,3,3
HS200235-EP02,ONCORHYNCHUS TSHAWYTSCHA,0,10,10
HS200235-EP03,ONCORHYNCHUS GORBUSCHA,12,0,12
HS200235-EP03,ONCORHYNCHUS KETA,7,0,7
HS200235-EP03,ONCORHYNCHUS KISUTCH,19,6,25
HS200235-EP03,ONCORHYNCHUS MYKISS,0,0,0
HS200235-EP03,ONCORHYNCHUS NERKA,0,0,0
HS200235-EP03,ONCORHYNCHUS TSHAWYTSCHA,1,3,4
HS200235-EP04,ONCORHYNCHUS GORBUSCHA,3,0,3
HS200235-EP04,ONCORHYNCHUS KETA,5,0,5
HS200235-EP04,ONCORHYNCHUS KISUTCH,5,2,7
HS200235-EP04,ONCORHYNCHUS MYKISS,0,0,0
HS200235-EP04,ONCORHYNCHUS NERKA,1,0,1
HS200235-EP04,ONCORHYNCHUS TSHAWYTSCHA,2,0,2
HS200235-EP05,ONCORHYNCHUS GORBUSCHA,117,0,117
HS200235-EP05,ONCORHYNCHUS KETA,56,0,56
HS200235-EP05,ONCORHYNCHUS KISUTCH,6,3,9
HS200235-EP05,ONCORHYNCHUS MYKISS,0,0,0
HS200235-EP05,ONCORHYNCHUS NERKA,0,0,0
HS200235-EP05,ONCORHYNCHUS TSHAWYTSCHA,0,2,2
HS200235-EP06,ONCORHYNCHUS GORBUSCHA,3,0,3
HS200235-EP06,ONCORHYNCHUS KETA,2,0,2
HS200235-EP06,ONCORHYNCHUS KISUTCH,2,0,2
HS200235-EP06,ONCORHYNCHUS MYKISS,0,0,0
HS200235-EP06,ONCORHYNCHUS NERKA,0,0,0
HS200235-EP06,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS200235-EP07,ONCORHYNCHUS GORBUSCHA,3,0,3
HS200235-EP07,ONCORHYNCHUS KETA,1,0,1
HS200235-EP07,ONCORHYNCHUS KISUTCH,3,0,3
HS200235-EP07,ONCORHYNCHUS MYKISS,0,0,0
HS200235-EP07,ONCORHYNCHUS NERKA,0,0,0
HS200235-EP07,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-FI01,ONCORHYNCHUS GORBUSCHA,0,12,12
HS200235-FI01,ONCORHYNCHUS KETA,0,1,1
HS200235-FI01,ONCORHYNCHUS KISUTCH,3,2,5
HS200235-FI01,ONCORHYNCHUS MYKISS,0,0,0
HS200235-FI01,ONCORHYNCHUS NERKA,1,1,2
HS200235-FI01,ONCORHYNCHUS TSHAWYTSCHA,1,3,4
HS200235-FI02,ONCORHYNCHUS GORBUSCHA,13,1,14
HS200235-FI02,ONCORHYNCHUS KETA,10,0,10
HS200235-FI02,ONCORHYNCHUS KISUTCH,6,1,7
HS200235-FI02,ONCORHYNCHUS MYKISS,0,0,0
HS200235-FI02,ONCORHYNCHUS NERKA,1,0,1
HS200235-FI02,ONCORHYNCHUS TSHAWYTSCHA,0,2,2
HS200235-FI03,ONCORHYNCHUS GORBUSCHA,0,4,4
HS200235-FI03,ONCORHYNCHUS KETA,0,1,1
HS200235-FI03,ONCORHYNCHUS KISUTCH,1,0,1
HS200235-FI03,ONCORHYNCHUS MYKISS,0,0,0
HS200235-FI03,ONCORHYNCHUS NERKA,0,0,0
HS200235-FI03,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-FI04,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200235-FI04,ONCORHYNCHUS KETA,0,0,0
HS200235-FI04,ONCORHYNCHUS KISUTCH,0,1,1
HS200235-FI04,ONCORHYNCHUS MYKISS,0,0,0
HS200235-FI04,ONCORHYNCHUS NERKA,0,0,0
HS200235-FI04,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-FI05,ONCORHYNCHUS GORBUSCHA,0,30,30
HS200235-FI05,ONCORHYNCHUS KETA,0,0,0
HS200235-FI05,ONCORHYNCHUS KISUTCH,1,1,2
HS200235-FI05,ONCORHYNCHUS MYKISS,0,0,0
HS200235-FI05,ONCORHYNCHUS NERKA,0,2,2
HS200235-FI05,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-FI07,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200235-FI07,ONCORHYNCHUS KETA,0,0,0
HS200235-FI07,ONCORHYNCHUS KISUTCH,1,0,1
HS200235-FI07,ONCORHYNCHUS MYKISS,0,0,0
HS200235-FI07,ONCORHYNCHUS NERKA,0,0,0
HS200235-FI07,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-FI08,ONCORHYNCHUS GORBUSCHA,0,2,2
HS200235-FI08,ONCORHYNCHUS KETA,0,0,0
HS200235-FI08,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-FI08,ONCORHYNCHUS MYKISS,0,0,0
HS200235-FI08,ONCORHYNCHUS NERKA,0,0,0
HS200235-FI08,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-FI09,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200235-FI09,ONCORHYNCHUS KETA,0,3,3
HS200235-FI09,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-FI09,ONCORHYNCHUS MYKISS,0,0,0
HS200235-FI09,ONCORHYNCHUS NERKA,0,0,0
HS200235-FI09,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-FI10,ONCORHYNCHUS GORBUSCHA,0,1,1
HS200235-FI10,ONCORHYNCHUS KETA,0,0,0
HS200235-FI10,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-FI10,ONCORHYNCHUS MYKISS,0,0,0
HS200235-FI10,ONCORHYNCHUS NERKA,0,0,0
HS200235-FI10,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-H04,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200235-H04,ONCORHYNCHUS KETA,438,0,438
HS200235-H04,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-H04,ONCORHYNCHUS MYKISS,0,0,0
HS200235-H04,ONCORHYNCHUS NERKA,0,0,0
HS200235-H04,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-H05,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200235-H05,ONCORHYNCHUS KETA,13,0,13
HS200235-H05,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-H05,ONCORHYNCHUS MYKISS,0,0,0
HS200235-H05,ONCORHYNCHUS NERKA,0,0,0
HS200235-H05,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-H06,ONCORHYNCHUS GORBUSCHA,6,0,6
HS200235-H06,ONCORHYNCHUS KETA,0,0,0
HS200235-H06,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-H06,ONCORHYNCHUS MYKISS,0,0,0
HS200235-H06,ONCORHYNCHUS NERKA,0,0,0
HS200235-H06,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-H07,ONCORHYNCHUS GORBUSCHA,890,0,890
HS200235-H07,ONCORHYNCHUS KETA,39,1,40
HS200235-H07,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-H07,ONCORHYNCHUS MYKISS,0,0,0
HS200235-H07,ONCORHYNCHUS NERKA,1,0,1
HS200235-H07,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-H08,ONCORHYNCHUS GORBUSCHA,735,0,735
HS200235-H08,ONCORHYNCHUS KETA,17,0,17
HS200235-H08,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-H08,ONCORHYNCHUS MYKISS,0,0,0
HS200235-H08,ONCORHYNCHUS NERKA,0,0,0
HS200235-H08,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-HS01,ONCORHYNCHUS GORBUSCHA,15,0,15
HS200235-HS01,ONCORHYNCHUS KETA,65,0,65
HS200235-HS01,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-HS01,ONCORHYNCHUS MYKISS,0,0,0
HS200235-HS01,ONCORHYNCHUS NERKA,0,0,0
HS200235-HS01,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-HS02,ONCORHYNCHUS GORBUSCHA,161,1,162
HS200235-HS02,ONCORHYNCHUS KETA,13,0,13
HS200235-HS02,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-HS02,ONCORHYNCHUS MYKISS,0,0,0
HS200235-HS02,ONCORHYNCHUS NERKA,2,0,2
HS200235-HS02,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-HS03,ONCORHYNCHUS GORBUSCHA,50,0,50
HS200235-HS03,ONCORHYNCHUS KETA,56,0,56
HS200235-HS03,ONCORHYNCHUS KISUTCH,3,1,4
HS200235-HS03,ONCORHYNCHUS MYKISS,0,0,0
HS200235-HS03,ONCORHYNCHUS NERKA,22,0,22
HS200235-HS03,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-ISEA01,ONCORHYNCHUS GORBUSCHA,12,23,35
HS200235-ISEA01,ONCORHYNCHUS KETA,1,0,1
HS200235-ISEA01,ONCORHYNCHUS KISUTCH,5,4,9
HS200235-ISEA01,ONCORHYNCHUS MYKISS,0,0,0
HS200235-ISEA01,ONCORHYNCHUS NERKA,0,0,0
HS200235-ISEA01,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS200235-ISEA02,ONCORHYNCHUS GORBUSCHA,36,29,65
HS200235-ISEA02,ONCORHYNCHUS KETA,11,1,12
HS200235-ISEA02,ONCORHYNCHUS KISUTCH,45,6,51
HS200235-ISEA02,ONCORHYNCHUS MYKISS,0,0,0
HS200235-ISEA02,ONCORHYNCHUS NERKA,1,0,1
HS200235-ISEA02,ONCORHYNCHUS TSHAWYTSCHA,2,4,6
HS200235-ISEA03,ONCORHYNCHUS GORBUSCHA,0,4,4
HS200235-ISEA03,ONCORHYNCHUS KETA,0,0,0
HS200235-ISEA03,ONCORHYNCHUS KISUTCH,10,1,11
HS200235-ISEA03,ONCORHYNCHUS MYKISS,0,0,0
HS200235-ISEA03,ONCORHYNCHUS NERKA,0,0,0
HS200235-ISEA03,ONCORHYNCHUS TSHAWYTSCHA,3,4,7
HS200235-ISEA04,ONCORHYNCHUS GORBUSCHA,0,1,1
HS200235-ISEA04,ONCORHYNCHUS KETA,0,0,0
HS200235-ISEA04,ONCORHYNCHUS KISUTCH,1,0,1
HS200235-ISEA04,ONCORHYNCHUS MYKISS,0,0,0
HS200235-ISEA04,ONCORHYNCHUS NERKA,0,0,0
HS200235-ISEA04,ONCORHYNCHUS TSHAWYTSCHA,2,0,2
HS200235-ISEA05,ONCORHYNCHUS GORBUSCHA,24,14,38
HS200235-ISEA05,ONCORHYNCHUS KETA,6,1,7
HS200235-ISEA05,ONCORHYNCHUS KISUTCH,4,2,6
HS200235-ISEA05,ONCORHYNCHUS MYKISS,0,0,0
HS200235-ISEA05,ONCORHYNCHUS NERKA,2,0,2
HS200235-ISEA05,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-ISEA06,ONCORHYNCHUS GORBUSCHA,37,9,46
HS200235-ISEA06,ONCORHYNCHUS KETA,16,1,17
HS200235-ISEA06,ONCORHYNCHUS KISUTCH,13,0,13
HS200235-ISEA06,ONCORHYNCHUS MYKISS,0,0,0
HS200235-ISEA06,ONCORHYNCHUS NERKA,2,0,2
HS200235-ISEA06,ONCORHYNCHUS TSHAWYTSCHA,0,1,1
HS200235-ISEA07,ONCORHYNCHUS GORBUSCHA,45,5,50
HS200235-ISEA07,ONCORHYNCHUS KETA,10,1,11
HS200235-ISEA07,ONCORHYNCHUS KISUTCH,30,0,30
HS200235-ISEA07,ONCORHYNCHUS MYKISS,0,0,0
HS200235-ISEA07,ONCORHYNCHUS NERKA,7,0,7
HS200235-ISEA07,ONCORHYNCHUS TSHAWYTSCHA,0,3,3
HS200235-T02,ONCORHYNCHUS GORBUSCHA,287,0,287
HS200235-T02,ONCORHYNCHUS KETA,797,0,797
HS200235-T02,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-T02,ONCORHYNCHUS MYKISS,0,0,0
HS200235-T02,ONCORHYNCHUS NERKA,1,0,1
HS200235-T02,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-T03,ONCORHYNCHUS GORBUSCHA,670,0,670
HS200235-T03,ONCORHYNCHUS KETA,74,0,74
HS200235-T03,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-T03,ONCORHYNCHUS MYKISS,0,0,0
HS200235-T03,ONCORHYNCHUS NERKA,0,0,0
HS200235-T03,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-T04,ONCORHYNCHUS GORBUSCHA,98,4,102
HS200235-T04,ONCORHYNCHUS KETA,162,0,162
HS200235-T04,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-T04,ONCORHYNCHUS MYKISS,0,0,0
HS200235-T04,ONCORHYNCHUS NERKA,0,0,0
HS200235-T04,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-T05,ONCORHYNCHUS GORBUSCHA,30,1,31
HS200235-T05,ONCORHYNCHUS KETA,26,0,26
HS200235-T05,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-T05,ONCORHYNCHUS MYKISS,0,0,0
HS200235-T05,ONCORHYNCHUS NERKA,0,0,0
HS200235-T05,ONCORHYNCHUS TSHAWYTSCHA,1,0,1
HS200235-T06,ONCORHYNCHUS GORBUSCHA,27,0,27
HS200235-T06,ONCORHYNCHUS KETA,20,0,20
HS200235-T06,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-T06,ONCORHYNCHUS MYKISS,0,0,0
HS200235-T06,ONCORHYNCHUS NERKA,0,0,0
HS200235-T06,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-T07,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200235-T07,ONCORHYNCHUS KETA,0,1,1
HS200235-T07,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-T07,ONCORHYNCHUS MYKISS,0,0,0
HS200235-T07,ONCORHYNCHUS NERKA,0,0,0
HS200235-T07,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-VI01,ONCORHYNCHUS GORBUSCHA,7,0,7
HS200235-VI01,ONCORHYNCHUS KETA,39,0,39
HS200235-VI01,ONCORHYNCHUS KISUTCH,3,11,14
HS200235-VI01,ONCORHYNCHUS MYKISS,0,0,0
HS200235-VI01,ONCORHYNCHUS NERKA,0,0,0
HS200235-VI01,ONCORHYNCHUS TSHAWYTSCHA,0,7,7
HS200235-VI02,ONCORHYNCHUS GORBUSCHA,162,0,162
HS200235-VI02,ONCORHYNCHUS KETA,895,0,895
HS200235-VI02,ONCORHYNCHUS KISUTCH,30,9,39
HS200235-VI02,ONCORHYNCHUS MYKISS,0,0,0
HS200235-VI02,ONCORHYNCHUS NERKA,0,0,0
HS200235-VI02,ONCORHYNCHUS TSHAWYTSCHA,1,6,7
HS200235-VI03,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200235-VI03,ONCORHYNCHUS KETA,0,0,0
HS200235-VI03,ONCORHYNCHUS KISUTCH,12,0,12
HS200235-VI03,ONCORHYNCHUS MYKISS,0,0,0
HS200235-VI03,ONCORHYNCHUS NERKA,0,0,0
HS200235-VI03,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-VI04,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200235-VI04,ONCORHYNCHUS KETA,0,0,0
HS200235-VI04,ONCORHYNCHUS KISUTCH,12,1,13
HS200235-VI04,ONCORHYNCHUS MYKISS,0,0,0
HS200235-VI04,ONCORHYNCHUS NERKA,0,0,0
HS200235-VI04,ONCORHYNCHUS TSHAWYTSCHA,0,2,2
HS200235-VI06,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200235-VI06,ONCORHYNCHUS KETA,0,0,0
HS200235-VI06,ONCORHYNCHUS KISUTCH,5,0,5
HS200235-VI06,ONCORHYNCHUS MYKISS,0,0,0
HS200235-VI06,ONCORHYNCHUS NERKA,0,0,0
HS200235-VI06,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200235-VI07,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200235-VI07,ONCORHYNCHUS KETA,0,0,0
HS200235-VI07,ONCORHYNCHUS KISUTCH,0,0,0
HS200235-VI07,ONCORHYNCHUS MYKISS,0,0,0
HS200235-VI07,ONCORHYNCHUS NERKA,0,0,0
HS200235-VI07,ONCORHYNCHUS TSHAWYTSCHA,1,1,2
HS200238-DE01,ONCORHYNCHUS GORBUSCHA,31,0,31
HS200238-DE01,ONCORHYNCHUS KETA,31,0,31
HS200238-DE01,ONCORHYNCHUS KISUTCH,5,0,5
HS200238-DE01,ONCORHYNCHUS MYKISS,0,0,0
HS200238-DE01,ONCORHYNCHUS NERKA,0,0,0
HS200238-DE01,ONCORHYNCHUS TSHAWYTSCHA,7,0,7
HS200238-DE02,ONCORHYNCHUS GORBUSCHA,1,0,1
HS200238-DE02,ONCORHYNCHUS KETA,2,0,2
HS200238-DE02,ONCORHYNCHUS KISUTCH,0,0,0
HS200238-DE02,ONCORHYNCHUS MYKISS,0,0,0
HS200238-DE02,ONCORHYNCHUS NERKA,0,0,0
HS200238-DE02,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200238-DE03,ONCORHYNCHUS GORBUSCHA,11,0,11
HS200238-DE03,ONCORHYNCHUS KETA,13,0,13
HS200238-DE03,ONCORHYNCHUS KISUTCH,1,0,1
HS200238-DE03,ONCORHYNCHUS MYKISS,0,0,0
HS200238-DE03,ONCORHYNCHUS NERKA,0,0,0
HS200238-DE03,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200238-DE04,ONCORHYNCHUS GORBUSCHA,54,0,54
HS200238-DE04,ONCORHYNCHUS KETA,7,0,7
HS200238-DE04,ONCORHYNCHUS KISUTCH,14,0,14
HS200238-DE04,ONCORHYNCHUS MYKISS,0,0,0
HS200238-DE04,ONCORHYNCHUS NERKA,0,0,0
HS200238-DE04,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200238-DE05,ONCORHYNCHUS GORBUSCHA,4,0,4
HS200238-DE05,ONCORHYNCHUS KETA,0,0,0
HS200238-DE05,ONCORHYNCHUS KISUTCH,5,0,5
HS200238-DE05,ONCORHYNCHUS MYKISS,0,0,0
HS200238-DE05,ONCORHYNCHUS NERKA,0,0,0
HS200238-DE05,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200238-EP01,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200238-EP01,ONCORHYNCHUS KETA,0,3,3
HS200238-EP01,ONCORHYNCHUS KISUTCH,8,1,9
HS200238-EP01,ONCORHYNCHUS MYKISS,0,0,0
HS200238-EP01,ONCORHYNCHUS NERKA,0,0,0
HS200238-EP01,ONCORHYNCHUS TSHAWYTSCHA,6,4,10
HS200238-EP02,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200238-EP02,ONCORHYNCHUS KETA,0,1,1
HS200238-EP02,ONCORHYNCHUS KISUTCH,7,0,7
HS200238-EP02,ONCORHYNCHUS MYKISS,0,0,0
HS200238-EP02,ONCORHYNCHUS NERKA,0,0,0
HS200238-EP02,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200238-EP03,ONCORHYNCHUS GORBUSCHA,12,0,12
HS200238-EP03,ONCORHYNCHUS KETA,0,0,0
HS200238-EP03,ONCORHYNCHUS KISUTCH,9,0,9
HS200238-EP03,ONCORHYNCHUS MYKISS,0,0,0
HS200238-EP03,ONCORHYNCHUS NERKA,0,0,0
HS200238-EP03,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200238-EP04,ONCORHYNCHUS GORBUSCHA,1,0,1
HS200238-EP04,ONCORHYNCHUS KETA,1,0,1
HS200238-EP04,ONCORHYNCHUS KISUTCH,3,0,3
HS200238-EP04,ONCORHYNCHUS MYKISS,0,0,0
HS200238-EP04,ONCORHYNCHUS NERKA,0,0,0
HS200238-EP04,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200238-EP05,ONCORHYNCHUS GORBUSCHA,3,0,3
HS200238-EP05,ONCORHYNCHUS KETA,0,0,0
HS200238-EP05,ONCORHYNCHUS KISUTCH,0,0,0
HS200238-EP05,ONCORHYNCHUS MYKISS,0,0,0
HS200238-EP05,ONCORHYNCHUS NERKA,0,0,0
HS200238-EP05,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200238-EP06,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200238-EP06,ONCORHYNCHUS KETA,0,5,5
HS200238-EP06,ONCORHYNCHUS KISUTCH,0,0,0
HS200238-EP06,ONCORHYNCHUS MYKISS,0,0,0
HS200238-EP06,ONCORHYNCHUS NERKA,0,0,0
HS200238-EP06,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200238-EP07,ONCORHYNCHUS GORBUSCHA,0,0,0
HS200238-EP07,ONCORHYNCHUS KETA,0,1,1
HS200238-EP07,ONCORHYNCHUS KISUTCH,0,0,0
HS200238-EP07,ONCORHYNCHUS MYKISS,0,0,0
HS200238-EP07,ONCORHYNCHUS NERKA,0,0,0
HS200238-EP07,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200238-FI01,ONCORHYNCHUS GORBUSCHA,48,0,48
HS200238-FI01,ONCORHYNCHUS KETA,0,0,0
HS200238-FI01,ONCORHYNCHUS KISUTCH,14,0,14
HS200238-FI01,ONCORHYNCHUS MYKISS,0,0,0
HS200238-FI01,ONCORHYNCHUS NERKA,1,0,1
HS200238-FI01,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
HS200238-FI02,ONCORHYNCHUS GORBUSCHA,2,0,2
HS200238-FI02,ONCORHYNCHUS KETA,0,0,0
HS200238-FI02,ONCORHYNCHUS KISUTCH,3,0,3
