TRIP_ID,UNIQUE_EVENT,USABLE,TARGET_DEPTH,DFO_STAT_AREA_CODE,DFO_STAT_SUBAREA_CODE,STRATUM,BLOCK,VESSEL_NAME,DAY_NIGHT,START_LATITUDE,START_LONGITUDE,START_BOTTOM_DEPTH,END_BOTTOM_DEPTH,MAX_BOTTOM_DEPTH,MIN_BOTTOM_DEPTH,MODAL_BOTTOM_DEPTH,TOW_LENGTH_MINUTE,DISTANCE_TRAVELLED,DISTANCE_UNITS,DOORSPREAD,MOUTH_OPENING_HEIGHT,MOUTH_OPENING_WIDTH,Mean_Opening_Height,CALC_MOUTH_WIDTH_m,Mean_Headrope_Depth,MODAL_GEAR_DEPTH,NET_DESC,Avg_Height_ship,Avg_Height_rbr,Avg_Width_ship,Avg_Width_calc,Avg_Depth_ship,Avg_Depth_rbr,Avg_Door,MOUTH_HEIGHT_USE,MOUTH_HEIGHT_SOURCE,MOUTH_WIDTH_USE,MOUTH_WIDTH_SOURCE,Door_use,DISTANCE_KM,WIDTH_KM,HEIGHT_KM,MOUTH_KM2,VOLUME_KM3
201556,HS201556-CS16,N,15,24,13,NA,CS16,CCGS W.E. RICKER,DAY,49.421,-126.113,165,160,NA,NA,NA,10,0.73,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,1.35,0.036,0.012,4.32E-04,5.83E-04
201556,HS201556-CS17,N,30,24,13,NA,CS17,CCGS W.E. RICKER,DAY,49.42,-126.116,153,149,NA,NA,NA,10,0.94,NM,NA,12,36,NA,NA,NA,30,CanTrawl 250,12.85,NA,35.85,NA,30,NA,NA,12,SHIP,36,SHIP,NA,1.74,0.036,0.012,4.32E-04,7.52E-04
201556,HS201556-CS18,N,0,24,3,NA,CS18,CCGS W.E. RICKER,DAY,49.393,-126.198,74,70,NA,NA,NA,10,0.78,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,1.44,0.036,0.012,4.32E-04,6.22E-04
201556,HS201556-CS19,N,30,24,3,NA,CS19,CCGS W.E. RICKER,DAY,49.396,-126.208,74,68,NA,NA,NA,10,0.65,NM,NA,12,36,NA,NA,NA,30,CanTrawl 250,12.85,NA,35.85,NA,30,NA,NA,12,SHIP,36,SHIP,NA,1.2,0.036,0.012,4.32E-04,5.18E-04
201556,HS201556-DI01,N,0,13,10,NA,DI01,CCGS W.E. RICKER,DAY,50.308,-125.298,118,88,NA,NA,NA,10,1.24,NM,NA,14,28,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,14,SHIP,28,SHIP,NA,2.3,0.028,0.014,3.92E-04,9.02E-04
201556,HS201556-DI02,Y,0,13,9,NA,DI02,CCGS W.E. RICKER,DAY,50.311,-125.414,180,310,NA,NA,NA,15,1.33,NM,NA,14,28,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,14,SHIP,28,SHIP,NA,2.46,0.028,0.014,3.92E-04,9.64E-04
201556,HS201556-DI03,Y,0,13,27,NA,DI03,CCGS W.E. RICKER,DAY,50.355,-125.402,286,NA,NA,NA,NA,20,1.34,NM,NA,14,28,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,14,SHIP,28,SHIP,NA,2.48,0.028,0.014,3.92E-04,9.72E-04
201556,HS201556-EP02,Y,30,125,5,NA,EP02,CCGS W.E. RICKER,DAY,49.319,-126.651,102,95,NA,NA,NA,30,2.28,NM,NA,12,36,NA,NA,NA,30,CanTrawl 250,12.85,NA,35.85,NA,30,NA,NA,12,SHIP,36,SHIP,NA,4.22,0.036,0.012,4.32E-04,0.00182304
201556,HS201556-EP03,Y,15,125,5,NA,EP03,CCGS W.E. RICKER,DAY,49.284,-126.681,116,102,NA,NA,NA,30,2.47,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,4.57,0.036,0.012,4.32E-04,0.00197424
201556,HS201556-EP04,Y,30,125,5,NA,EP04,CCGS W.E. RICKER,DAY,49.254,-126.746,122,122,NA,NA,NA,30,2.09,NM,NA,12,36,NA,NA,NA,30,CanTrawl 250,12.85,NA,35.85,NA,30,NA,NA,12,SHIP,36,SHIP,NA,3.87,0.036,0.012,4.32E-04,0.00167184
201556,HS201556-EP05,Y,0,125,5,NA,EP05,CCGS W.E. RICKER,DAY,49.217,-126.838,145,124,NA,NA,NA,30,2.77,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.13,0.036,0.012,4.32E-04,0.00221616
201556,HS201556-EP06,Y,15,125,5,NA,EP06,CCGS W.E. RICKER,DAY,49.173,-126.917,198,159,NA,NA,NA,30,2.41,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,4.46,0.036,0.012,4.32E-04,0.00192672
201556,HS201556-EP07,Y,0,125,5,NA,EP07,CCGS W.E. RICKER,DAY,49.15,-126.981,386,204,NA,NA,NA,30,2.6,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.82,0.036,0.012,4.32E-04,0.00208224
201556,HS201556-IBC01,Y,0,8,4,NA,IBC01,CCGS W.E. RICKER,DAY,51.756,-127.98,431,333,NA,NA,NA,25,2.61,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.83,0.036,0.012,4.32E-04,0.00208656
201556,HS201556-IBC02,Y,15,8,16,NA,IBC02,CCGS W.E. RICKER,DAY,51.664,-127.931,340,337,NA,NA,NA,30,2.35,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,4.35,0.036,0.012,4.32E-04,0.0018792
201556,HS201556-IBC03,Y,30,9,12,NA,IBC03,CCGS W.E. RICKER,DAY,51.57,-127.85,219,178,NA,NA,NA,30,1.98,NM,NA,12,36,NA,NA,NA,30,CanTrawl 250,12.85,NA,35.85,NA,30,NA,NA,12,SHIP,36,SHIP,NA,3.67,0.036,0.012,4.32E-04,0.00158544
201556,HS201556-IBC04,Y,0,9,1,NA,IBC04,CCGS W.E. RICKER,DAY,51.497,-127.816,153,137,NA,NA,NA,30,2.48,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.59,0.036,0.012,4.32E-04,0.00198288
201556,HS201556-IBC05,Y,15,9,2,NA,IBC05,CCGS W.E. RICKER,DAY,51.433,-127.723,212,181,NA,NA,NA,20,1.43,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,2.65,0.036,0.012,4.32E-04,0.0011448
201556,HS201556-IBC06,Y,0,9,1,NA,IBC06,CCGS W.E. RICKER,DAY,51.425,-127.802,101,114,NA,NA,NA,15,1.25,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,2.32,0.036,0.012,4.32E-04,0.00100224
201556,HS201556-IBC07,Y,0,10,3,NA,IBC07,CCGS W.E. RICKER,DAY,51.286,-127.755,113,93,NA,NA,NA,20,1.69,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,3.13,0.036,0.012,4.32E-04,0.00135216
201556,HS201556-IVI01,Y,0,23,7,NA,IVI01,CCGS W.E. RICKER,DAY,48.837,-125.162,84,137,NA,NA,NA,30,2.31,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.28,0.036,0.012,4.32E-04,0.00184896
201556,HS201556-IVI02,Y,0,23,7,NA,IVI02,CCGS W.E. RICKER,DAY,48.859,-125.229,89,113,NA,NA,NA,20,1.87,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,3.46,0.036,0.012,4.32E-04,0.00149472
201556,HS201556-IVI03,Y,0,23,7,NA,IVI03,CCGS W.E. RICKER,DAY,48.867,-125.264,87,100,NA,NA,NA,30,2.49,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.61,0.036,0.012,4.32E-04,0.00199152
201556,HS201556-IVI04,Y,0,23,5,NA,IVI04,CCGS W.E. RICKER,DAY,48.949,-125.124,97,93,NA,NA,NA,30,2.71,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,5.02,0.036,0.012,4.32E-04,0.00216864
201556,HS201556-IVI05,Y,15,23,5,NA,IVI05,CCGS W.E. RICKER,DAY,48.899,-125.164,91,87,NA,NA,NA,30,2.01,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,3.72,0.036,0.012,4.32E-04,0.00160704
201556,HS201556-IVI06,Y,15,23,7,NA,IVI06,CCGS W.E. RICKER,DAY,48.909,-125.21,101,91,NA,NA,NA,30,2.22,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,4.11,0.036,0.012,4.32E-04,0.00177552
201556,HS201556-IVI07,Y,0,23,11,NA,IVI07,CCGS W.E. RICKER,DAY,48.904,-125.391,58,64,NA,NA,NA,15,1.25,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,2.32,0.036,0.012,4.32E-04,0.00100224
201556,HS201556-JF01,Y,0,20,5,NA,JF01,CCGS W.E. RICKER,DAY,48.297,-123.715,174,176,NA,NA,NA,30,3.22,NM,NA,12,30,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,30,SHIP,NA,5.96,0.03,0.012,3.60E-04,0.0021456
201556,HS201556-JF02,Y,15,20,5,NA,JF02,CCGS W.E. RICKER,DAY,48.349,-123.873,123,115,NA,NA,NA,30,2.73,NM,NA,14,32,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,14,SHIP,32,SHIP,NA,5.06,0.032,0.014,4.48E-04,0.00226688
201556,HS201556-JF03,Y,0,20,4,NA,JF03,CCGS W.E. RICKER,DAY,48.407,-124.133,96,107,NA,NA,NA,15,1.29,NM,NA,14,32,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,14,SHIP,32,SHIP,NA,2.39,0.032,0.014,4.48E-04,0.00107072
201556,HS201556-JF04,Y,30,20,4,NA,JF04,CCGS W.E. RICKER,DAY,48.428,-124.233,111,125,NA,NA,NA,30,1.73,NM,NA,14,32,NA,NA,NA,30,CanTrawl 250,12.85,NA,35.85,NA,30,NA,NA,14,SHIP,32,SHIP,NA,3.2,0.032,0.014,4.48E-04,0.0014336
201556,HS201556-JF05,Y,0,20,3,NA,JF05,CCGS W.E. RICKER,DAY,48.476,-124.366,105,125,NA,NA,NA,30,2.44,NM,NA,14,32,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,14,SHIP,32,SHIP,NA,4.52,0.032,0.014,4.48E-04,0.00202496
201556,HS201556-JS01,Y,0,12,3,NA,JS01,CCGS W.E. RICKER,DAY,50.518,-126.621,428,430,NA,NA,NA,30,2.47,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.57,0.036,0.012,4.32E-04,0.00197424
201556,HS201556-JS02,Y,15,12,3,NA,JS02,CCGS W.E. RICKER,DAY,50.499,-126.422,378,393,NA,NA,NA,30,2.18,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,4.04,0.036,0.012,4.32E-04,0.00174528
201556,HS201556-KI01,Y,0,12,26,NA,KI01,CCGS W.E. RICKER,DAY,50.642,-126.28,244,181,NA,NA,NA,30,2.43,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.5,0.036,0.012,4.32E-04,0.001944
201556,HS201556-KI02,Y,0,12,26,NA,KI02,CCGS W.E. RICKER,DAY,50.641,-126.559,62,91,NA,NA,NA,20,1.42,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,2.63,0.036,0.012,4.32E-04,0.00113616
201556,HS201556-LJS01,Y,0,12,2,NA,LJS01,CCGS W.E. RICKER,DAY,50.492,-126.233,343,332,NA,NA,NA,15,0.73,NM,NA,13,28,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,13,SHIP,28,SHIP,NA,1.35,0.028,0.013,3.64E-04,4.91E-04
201556,HS201556-LJS02,Y,15,12,1,NA,LJS02,CCGS W.E. RICKER,DAY,50.461,-126.043,271,223,NA,NA,NA,20,0.93,NM,NA,15,30,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,15,SHIP,30,SHIP,NA,1.72,0.03,0.015,4.50E-04,7.74E-04
201556,HS201556-LJS03,N,0,13,35,NA,LJS03,CCGS W.E. RICKER,DAY,50.468,-125.922,66,54,NA,NA,NA,10,1.17,NM,NA,14,27,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,14,SHIP,27,SHIP,NA,2.17,0.027,0.014,3.78E-04,8.20E-04
201556,HS201556-LJS04,Y,15,13,35,NA,LJS04,CCGS W.E. RICKER,DAY,50.464,-125.924,65,56,NA,NA,NA,15,0.88,NM,NA,15,30,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,15,SHIP,30,SHIP,NA,1.63,0.03,0.015,4.50E-04,7.33E-04
201556,HS201556-LJS05,Y,0,12,1,NA,LJS05,CCGS W.E. RICKER,DAY,50.435,-126.016,206,180,NA,NA,NA,15,1.39,NM,NA,13,30,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,13,SHIP,30,SHIP,NA,2.57,0.03,0.013,3.90E-04,0.0010023
201556,HS201556-LJS06,Y,15,13,40,NA,LJS06,CCGS W.E. RICKER,DAY,50.408,-125.78,130,127,NA,NA,NA,15,0.85,NM,NA,18,32,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,18,SHIP,32,SHIP,NA,1.57,0.032,0.018,5.76E-04,9.04E-04
201556,HS201556-LJS07,Y,0,13,40,NA,LJS07,CCGS W.E. RICKER,DAY,50.41,-125.771,128,117,NA,NA,NA,15,1.35,NM,NA,13,30,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,13,SHIP,30,SHIP,NA,2.5,0.03,0.013,3.90E-04,9.75E-04
201556,HS201556-LJS08,Y,0,13,30,NA,LJS08,CCGS W.E. RICKER,DAY,50.371,-125.667,267,268,NA,NA,NA,15,0.77,NM,NA,13,30,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,13,SHIP,30,SHIP,NA,1.43,0.03,0.013,3.90E-04,5.58E-04
201556,HS201556-QCSD01,Y,15,111,NA,NA,QCSD01,CCGS W.E. RICKER,DAY,50.881,-128.379,47,88,NA,NA,NA,30,1.86,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,3.44,0.036,0.012,4.32E-04,0.00148608
201556,HS201556-QCSD02,Y,0,111,NA,NA,QCSD02,CCGS W.E. RICKER,DAY,50.93,-128.281,62,66,NA,NA,NA,30,2.51,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.65,0.036,0.012,4.32E-04,0.0020088
201556,HS201556-QCSD03,Y,30,111,NA,NA,QCSD03,CCGS W.E. RICKER,DAY,50.986,-128.172,82,126,NA,NA,NA,25,1.83,NM,NA,12,36,NA,NA,NA,30,CanTrawl 250,12.85,NA,35.85,NA,30,NA,NA,12,SHIP,36,SHIP,NA,3.39,0.036,0.012,4.32E-04,0.00146448
201556,HS201556-QCSD04,Y,15,10,2,NA,QCSD04,CCGS W.E. RICKER,DAY,51.182,-127.852,109,91,NA,NA,NA,30,2.28,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,4.22,0.036,0.012,4.32E-04,0.00182304
201556,HS201556-QCSD05,Y,30,11,2,NA,QCSD05,CCGS W.E. RICKER,DAY,51.092,-127.826,111,124,NA,NA,NA,30,2.45,NM,NA,12,36,NA,NA,NA,30,CanTrawl 250,12.85,NA,35.85,NA,30,NA,NA,12,SHIP,36,SHIP,NA,4.54,0.036,0.012,4.32E-04,0.00196128
201556,HS201556-QCST01,Y,0,12,16,NA,QCST01,CCGS W.E. RICKER,DAY,50.813,-127.619,377,358,NA,NA,NA,30,2.32,NM,NA,14,28,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,14,SHIP,28,SHIP,NA,4.3,0.028,0.014,3.92E-04,0.0016856
201556,HS201556-QCST02,Y,15,12,16,NA,QCST02,CCGS W.E. RICKER,DAY,50.785,-127.472,356,334,NA,NA,NA,30,2.05,NM,NA,15,30,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,15,SHIP,30,SHIP,NA,3.8,0.03,0.015,4.50E-04,0.00171
201556,HS201556-QCST03,Y,0,12,9,NA,QCST03,CCGS W.E. RICKER,DAY,50.812,-127.339,159,175,NA,NA,NA,30,2.17,NM,NA,13,30,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,13,SHIP,30,SHIP,NA,4.02,0.03,0.013,3.90E-04,0.0015678
201556,HS201556-QCST04,Y,30,12,9,NA,QCST04,CCGS W.E. RICKER,DAY,50.789,-127.219,152,195,NA,NA,NA,30,1.93,NM,NA,18,37,NA,NA,NA,30,CanTrawl 250,12.85,NA,35.85,NA,30,NA,NA,18,SHIP,37,SHIP,NA,3.57,0.037,0.018,6.66E-04,0.00237762
201556,HS201556-QCST05,Y,0,12,9,NA,QCST05,CCGS W.E. RICKER,DAY,50.762,-127.323,281,192,NA,NA,NA,30,2.51,NM,NA,13,30,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,13,SHIP,30,SHIP,NA,4.65,0.03,0.013,3.90E-04,0.0018135
201556,HS201556-QCST06,Y,0,12,6,NA,QCST06,CCGS W.E. RICKER,DAY,50.705,-126.944,199,166,NA,NA,NA,30,3.21,NM,NA,14,29,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,14,SHIP,29,SHIP,NA,5.94,0.029,0.014,4.06E-04,0.00241164
201556,HS201556-QCST07,Y,15,12,8,NA,QCST07,CCGS W.E. RICKER,DAY,50.674,-127.173,70,136,NA,NA,NA,30,1.96,NM,NA,15,33,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,15,SHIP,33,SHIP,NA,3.63,0.033,0.015,4.95E-04,0.00179685
201556,HS201556-QCST08,Y,0,12,8,NA,QCST08,CCGS W.E. RICKER,DAY,50.727,-127.072,163,93,NA,NA,NA,30,2.36,NM,NA,14,28,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,14,SHIP,28,SHIP,NA,4.37,0.028,0.014,3.92E-04,0.00171304
201556,HS201556-QCST09,Y,30,12,7,NA,QCST09,CCGS W.E. RICKER,DAY,50.779,-126.977,146,160,NA,NA,NA,30,1.96,NM,NA,18,36,NA,NA,NA,30,CanTrawl 250,12.85,NA,35.85,NA,30,NA,NA,18,SHIP,36,SHIP,NA,3.63,0.036,0.018,6.48E-04,0.00235224
201556,HS201556-QCST10,Y,0,12,7,NA,QCST10,CCGS W.E. RICKER,DAY,50.758,-126.83,165,153,NA,NA,NA,30,1.73,NM,NA,14,28,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,14,SHIP,28,SHIP,NA,3.2,0.028,0.014,3.92E-04,0.0012544
201556,HS201556-QCST11,Y,15,12,7,NA,QCST11,CCGS W.E. RICKER,DAY,50.696,-126.78,135,140,NA,NA,NA,30,1.77,NM,NA,17,32,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,17,SHIP,32,SHIP,NA,3.28,0.032,0.017,5.44E-04,0.00178432
201556,HS201556-QCST12,Y,0,12,6,NA,QCST12,CCGS W.E. RICKER,NIGHT,50.666,-126.824,180,193,NA,NA,NA,20,2.27,NM,NA,14,28,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,14,SHIP,28,SHIP,NA,4.2,0.028,0.014,3.92E-04,0.0016464
201556,HS201556-QCST13,Y,0,12,7,NA,QCST13,CCGS W.E. RICKER,DAY,50.855,-127.288,138,131,NA,NA,NA,30,2.25,NM,NA,14,28,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,14,SHIP,28,SHIP,NA,4.17,0.028,0.014,3.92E-04,0.00163464
201556,HS201556-QCST14,Y,15,12,7,NA,QCST14,CCGS W.E. RICKER,DAY,50.832,-127.14,149,167,NA,NA,NA,30,2.18,NM,NA,16,34,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,16,SHIP,34,SHIP,NA,4.04,0.034,0.016,5.44E-04,0.00219776
201556,HS201556-QCST15,Y,0,11,2,NA,QCST15,CCGS W.E. RICKER,DAY,51.017,-127.806,128,162,NA,NA,NA,30,2.53,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.69,0.036,0.012,4.32E-04,0.00202608
201556,HS201556-QCST16,Y,15,11,2,NA,QCST16,CCGS W.E. RICKER,DAY,50.979,-127.67,168,125,NA,NA,NA,30,2.31,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,4.28,0.036,0.012,4.32E-04,0.00184896
201556,HS201556-QCST17,Y,30,12,13,NA,QCST17,CCGS W.E. RICKER,DAY,50.957,-127.567,168,165,NA,NA,NA,30,1.87,NM,NA,12,36,NA,NA,NA,30,CanTrawl 250,12.85,NA,35.85,NA,30,NA,NA,12,SHIP,36,SHIP,NA,3.46,0.036,0.012,4.32E-04,0.00149472
201556,HS201556-QCST18,Y,15,12,11,NA,QCST18,CCGS W.E. RICKER,DAY,50.91,-127.643,382,391,NA,NA,NA,30,1.72,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,3.19,0.036,0.012,4.32E-04,0.00137808
201556,HS201556-QCST19,Y,0,12,11,NA,QCST19,CCGS W.E. RICKER,DAY,50.86,-127.543,113,105,NA,NA,NA,30,1.55,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,2.87,0.036,0.012,4.32E-04,0.00123984
201556,HS201556-RI01,Y,15,9,2,NA,RI01,CCGS W.E. RICKER,DAY,51.436,-127.68,270,332,NA,NA,NA,30,2.16,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,4,0.036,0.012,4.32E-04,0.001728
201556,HS201556-RI02,Y,30,9,2,NA,RI02,CCGS W.E. RICKER,DAY,51.495,-127.578,324,319,NA,NA,NA,15,1.04,NM,NA,12,36,NA,NA,NA,30,CanTrawl 250,12.85,NA,35.85,NA,30,NA,NA,12,SHIP,36,SHIP,NA,1.93,0.036,0.012,4.32E-04,8.34E-04
201556,HS201556-VI01,Y,0,124,3,NA,VI01,CCGS W.E. RICKER,DAY,49.052,-126.142,65,80,NA,NA,NA,30,2.58,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.78,0.036,0.012,4.32E-04,0.00206496
201556,HS201556-VI02,Y,15,124,2,NA,VI02,CCGS W.E. RICKER,DAY,48.981,-126.228,109,124,NA,NA,NA,30,2.07,NM,NA,12,36,NA,NA,NA,15,CanTrawl 250,13,NA,34.78787879,NA,15,NA,NA,12,SHIP,36,SHIP,NA,3.83,0.036,0.012,4.32E-04,0.00165456
201556,HS201556-VI03,Y,0,124,2,NA,VI03,CCGS W.E. RICKER,DAY,48.946,-126.285,129,143,NA,NA,NA,30,2.32,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.3,0.036,0.012,4.32E-04,0.0018576
201556,HS201556-VI04,Y,30,124,2,NA,VI04,CCGS W.E. RICKER,DAY,48.892,-126.329,152,170,NA,NA,NA,30,2.1,NM,NA,12,36,NA,NA,NA,30,CanTrawl 250,12.85,NA,35.85,NA,30,NA,NA,12,SHIP,36,SHIP,NA,3.89,0.036,0.012,4.32E-04,0.00168048
201556,HS201556-VI05,Y,0,124,2,NA,VI05,CCGS W.E. RICKER,DAY,48.854,-126.401,178,162,NA,NA,NA,30,2.54,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.7,0.036,0.012,4.32E-04,0.0020304
201556,HS201556-VI06,Y,0,124,2,NA,VI06,CCGS W.E. RICKER,DAY,48.958,-126.277,128,111,NA,NA,NA,30,2.36,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.37,0.036,0.012,4.32E-04,0.00188784
201556,HS201556-VI07,Y,0,124,2,NA,VI07,CCGS W.E. RICKER,DAY,48.991,-126.163,84,74,NA,NA,NA,30,2.15,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,3.98,0.036,0.012,4.32E-04,0.00171936
201556,HS201556-VI08,Y,0,123,4,NA,VI08,CCGS W.E. RICKER,DAY,48.774,-125.403,101,112,NA,NA,NA,30,2.42,NM,NA,12,36,NA,NA,NA,0,CanTrawl 250,12.5483871,NA,33.48387097,NA,0,NA,NA,12,SHIP,36,SHIP,NA,4.48,0.036,0.012,4.32E-04,0.00193536
