UNIQUE_EVENT,n_JUV,n_AD,n_TOTAL,Species
HS201102-GS34,0,0,0,PINK
HS201102-GS35,0,0,0,PINK
HS201102-GS36,0,0,0,PINK
HS201102-GS38,0,0,0,PINK
HS201102-GS39,0,0,0,PINK
HS201102-GS40,0,0,0,PINK
HS201102-GS41,0,0,0,PINK
HS201102-GS42,0,0,0,PINK
HS201102-GS43,0,0,0,PINK
HS201102-GS44,0,0,0,PINK
HS201102-GS45,0,0,0,PINK
HS201102-GS46,0,0,0,PINK
HS201102-GS47,0,0,0,PINK
HS201102-GS48,0,0,0,PINK
HS201102-GS49,0,0,0,PINK
HS201102-GS50,0,0,0,PINK
HS201102-GS51,0,0,0,PINK
HS201102-GS52,0,0,0,PINK
HS201102-GS53,0,0,0,PINK
HS201102-GS54,0,0,0,PINK
HS201102-GS55,0,0,0,PINK
HS201102-GS56,0,0,0,PINK
HS201102-GS57,0,0,0,PINK
HS201102-GS58,0,0,0,PINK
HS201102-GS59,0,0,0,PINK
HS201102-GS60,0,0,0,PINK
HS201102-GS61,0,0,0,PINK
HS201102-GS62,1,0,1,PINK
HS201102-GS63,0,0,0,PINK
HS201102-GS64,0,0,0,PINK
HS201102-GS65,0,0,0,PINK
HS201102-GS66,0,0,0,PINK
HS201102-GS67,0,0,0,PINK
HS201102-IVI01,0,0,0,PINK
HS201102-IVI02,0,0,0,PINK
HS201102-IVI03,0,0,0,PINK
HS201102-IVI04,0,0,0,PINK
HS201102-IVI05,0,0,0,PINK
HS201102-IVI06,0,0,0,PINK
HS201102-IVI07,0,0,0,PINK
HS201102-IVI08,0,0,0,PINK
HS201102-IVI09,0,0,0,PINK
HS201102-IVI10,0,0,0,PINK
HS201102-IVI11,0,0,0,PINK
HS201102-IVI12,0,0,0,PINK
HS201102-IVI13,0,0,0,PINK
HS201102-IVI14,0,0,0,PINK
HS201102-IVI15,0,0,0,PINK
HS201102-IVI16,0,0,0,PINK
HS201102-IVI17,0,0,0,PINK
HS201102-IVI18,0,0,0,PINK
HS201102-IVI19,0,0,0,PINK
HS201102-IVI20,0,0,0,PINK
HS201102-IVI21,0,0,0,PINK
HS201102-IVI22,0,0,0,PINK
HS201102-JF01,0,0,0,PINK
HS201102-JF02,0,0,0,PINK
HS201102-JF03,0,0,0,PINK
HS201102-JF04,0,0,0,PINK
HS201102-JF05,0,0,0,PINK
HS201102-JF06,0,0,0,PINK
HS201102-QCSD01,0,0,0,PINK
HS201102-QCSD02,0,0,0,PINK
HS201102-QCST01,0,0,0,PINK
HS201102-QCST02,0,0,0,PINK
HS201102-QCST03,0,0,0,PINK
HS201102-QCST04,0,0,0,PINK
HS201102-QCST05,0,0,0,PINK
HS201102-QCST06,0,0,0,PINK
HS201102-QCST07,0,0,0,PINK
HS201102-QCST08,0,0,0,PINK
HS201102-QCST09,0,0,0,PINK
HS201102-QCST10,0,0,0,PINK
HS201102-QCST11,0,0,0,PINK
HS201102-QCST12,0,0,0,PINK
HS201102-QCST13,0,0,0,PINK
HS201102-T01,0,0,0,PINK
HS201102-T02,0,0,0,PINK
HS201102-T03,0,0,0,PINK
HS201102-T04,0,0,0,PINK
HS201102-T05,0,0,0,PINK
HS201102-T06,0,0,0,PINK
HS201102-T07,0,0,0,PINK
HS201102-VI01,0,0,0,PINK
HS201102-VI02,0,0,0,PINK
HS201102-VI03,7,0,7,PINK
HS201102-VI04,0,0,0,PINK
HS201102-VI05,0,0,0,PINK
HS201102-VI06,0,1,1,PINK
HS201102-VI07,0,0,0,PINK
HS201102-VI08,0,0,0,PINK
HS201102-VI09,0,0,0,PINK
HS201102-VI10,0,0,0,PINK
HS201102-VI11,0,0,0,PINK
HS201102-VI12,0,0,0,PINK
HS201102-VI13,0,0,0,PINK
HS201102-VI14,0,0,0,PINK
HS201102-VI15,0,0,0,PINK
HS201102-VI16,1,0,1,PINK
HS201102-VI17,0,0,0,PINK
HS201102-VI18,0,0,0,PINK
HS201102-VI19,1,0,1,PINK
HS201102-VI20,0,0,0,PINK
HS201102-VI21,0,0,0,PINK
HS201102-VI22,0,0,0,PINK
HS201102-VI23,0,0,0,PINK
HS201102-VI24,0,0,0,PINK
HS201137-D01,0,1,1,PINK
HS201137-D02,0,0,0,PINK
HS201137-D03,0,8,8,PINK
HS201137-D04,0,16,16,PINK
HS201137-DE01,0,4,4,PINK
HS201137-DE02,0,4,4,PINK
HS201137-DE03,0,3,3,PINK
HS201137-DE04,0,1,1,PINK
HS201137-DE05,0,1,1,PINK
HS201137-DE06,0,13,13,PINK
HS201137-DT01,0,53,53,PINK
HS201137-DT02,0,3,3,PINK
HS201137-DT03,8,3,11,PINK
HS201137-DT04,5,8,13,PINK
HS201137-EP01,0,0,0,PINK
HS201137-EP02,0,0,0,PINK
HS201137-EP03,0,0,0,PINK
HS201137-EP04,0,0,0,PINK
HS201137-EP05,0,1,1,PINK
HS201137-EP06,0,1,1,PINK
HS201137-EP07,0,5,5,PINK
HS201137-H01,1,0,1,PINK
HS201137-H02,6,0,6,PINK
HS201137-H03,0,0,0,PINK
HS201137-H04,0,0,0,PINK
HS201137-H05,0,0,0,PINK
HS201137-H06,0,0,0,PINK
HS201137-H07,0,0,0,PINK
HS201137-H08,0,0,0,PINK
HS201137-HS01,0,0,0,PINK
HS201137-HS02,0,0,0,PINK
HS201137-HS03,0,0,0,PINK
HS201137-HS04,0,0,0,PINK
HS201137-HS05,10,0,10,PINK
HS201137-HS06,0,0,0,PINK
HS201137-HS07,5,0,5,PINK
HS201137-HS08,0,0,0,PINK
HS201137-HS09,1,0,1,PINK
HS201137-HS10,0,0,0,PINK
HS201137-HS11,0,0,0,PINK
HS201137-HS12,14,0,14,PINK
HS201137-IBC01,0,0,0,PINK
HS201137-IBC02,0,0,0,PINK
HS201137-IBC03,0,0,0,PINK
HS201137-IBC04,0,0,0,PINK
HS201137-IBC05,14,0,14,PINK
HS201137-IBC06,0,0,0,PINK
HS201137-IBC07,0,0,0,PINK
HS201137-IBC08,0,0,0,PINK
HS201137-IBC09,0,0,0,PINK
HS201137-IBC10,8,0,8,PINK
HS201137-IBC11,0,0,0,PINK
HS201137-IBC12,0,0,0,PINK
HS201137-IVI01,0,0,0,PINK
HS201137-IVI02,0,0,0,PINK
HS201137-IVI03,0,0,0,PINK
HS201137-IVI04,0,0,0,PINK
HS201137-IVI05,0,0,0,PINK
HS201137-IVI06,0,0,0,PINK
HS201137-IVI07,0,0,0,PINK
HS201137-IVI08,0,0,0,PINK
HS201137-IVI09,0,0,0,PINK
HS201137-IVI10,0,0,0,PINK
HS201137-IVI11,0,0,0,PINK
HS201137-IVI12,0,0,0,PINK
HS201137-JF01,0,0,0,PINK
HS201137-JF02,0,0,0,PINK
HS201137-JF03,0,0,0,PINK
HS201137-JF04,0,0,0,PINK
HS201137-JF05,0,1,1,PINK
HS201137-JF06,0,0,0,PINK
HS201137-QCI01,0,0,0,PINK
HS201137-QCI02,0,6,6,PINK
HS201137-QCI03,0,37,37,PINK
HS201137-QCI04,0,6,6,PINK
HS201137-QCI05,0,1,1,PINK
HS201137-QCSD01,0,0,0,PINK
HS201137-QCSD02,0,0,0,PINK
HS201137-QCSD03,0,0,0,PINK
HS201137-QCSD04,0,0,0,PINK
HS201137-QCSD05,0,0,0,PINK
HS201137-QCSD06,0,0,0,PINK
HS201137-QCSD07,0,0,0,PINK
HS201137-QCSD08,0,0,0,PINK
HS201137-QCSD09,0,0,0,PINK
HS201137-QCST01,0,0,0,PINK
HS201137-QCST02,2,0,2,PINK
HS201137-QCST03,1,0,1,PINK
HS201137-QCST04,0,0,0,PINK
HS201137-QCST05,0,0,0,PINK
HS201137-QCST06,0,0,0,PINK
HS201137-QCST07,0,0,0,PINK
HS201137-QCST08,0,0,0,PINK
HS201137-QCST09,0,0,0,PINK
HS201137-QCST10,1,0,1,PINK
HS201137-T01,0,0,0,PINK
HS201137-T02,0,0,0,PINK
HS201137-T03,0,0,0,PINK
HS201137-T04,0,0,0,PINK
HS201137-T05,0,0,0,PINK
HS201137-T06,0,0,0,PINK
HS201137-T07,0,0,0,PINK
HS201137-T08,0,0,0,PINK
HS201137-VI01,0,0,0,PINK
HS201137-VI02,0,1,1,PINK
HS201137-VI03,0,0,0,PINK
HS201137-VI04,0,0,0,PINK
HS201137-VI05,0,0,0,PINK
HS201137-VI06,0,0,0,PINK
HS201137-VI07,0,0,0,PINK
HS201137-VI08,0,0,0,PINK
HS201137-VI09,0,0,0,PINK
HS201137-VI10,0,0,0,PINK
HS201137-VI11,0,0,0,PINK
HS201137-VI12,0,0,0,PINK
HS201137-VI13,0,19,19,PINK
HS201137-VI14,0,1,1,PINK
HS201137-VI15,0,0,0,PINK
HS201137-VI16,0,2,2,PINK
HS201137-VI17,0,0,0,PINK
HS201137-VI18,0,8,8,PINK
HS201137-VI19,0,0,0,PINK
HS201137-VI20,0,0,0,PINK
HS201137-VI21,0,0,0,PINK
HS201137-VI22,0,0,0,PINK
HS201137-VI23,0,0,0,PINK
HS201137-VI24,0,0,0,PINK
HS201137-VI25,0,0,0,PINK
HS201137-VI26,0,0,0,PINK
HS201145-B01,1,0,1,PINK
HS201145-B02,18,0,18,PINK
HS201145-B03,2,0,2,PINK
HS201145-B04,3,0,3,PINK
HS201145-B05,0,0,0,PINK
HS201145-B06,0,0,0,PINK
HS201145-B07,0,0,0,PINK
HS201145-DE01,54,0,54,PINK
HS201145-DE02,118,0,118,PINK
HS201145-DE03,9,0,9,PINK
HS201145-DE04,39,0,39,PINK
HS201145-DE05,26,0,26,PINK
HS201145-DE06,9,0,9,PINK
HS201145-EP02,0,0,0,PINK
HS201145-EP03,0,0,0,PINK
HS201145-EP04,0,0,0,PINK
HS201145-EP05,0,0,0,PINK
HS201145-EP06,0,0,0,PINK
HS201145-EP07,0,0,0,PINK
HS201145-FI01,4,0,4,PINK
HS201145-FI02,0,0,0,PINK
HS201145-FI03,1,0,1,PINK
HS201145-FI04,2,0,2,PINK
HS201145-FI05,1,0,1,PINK
HS201145-FI06,0,0,0,PINK
HS201145-FI07,0,0,0,PINK
HS201145-H01,60,0,60,PINK
HS201145-H02,10,0,10,PINK
HS201145-H03,2,0,2,PINK
HS201145-H04,0,0,0,PINK
HS201145-H05,612,0,612,PINK
HS201145-H06,14,0,14,PINK
HS201145-IBC01,188,0,188,PINK
HS201145-IBC02,7,0,7,PINK
HS201145-IBC03,103,0,103,PINK
HS201145-IBC04,126,0,126,PINK
HS201145-IBC05,36,0,36,PINK
HS201145-IBC06,5,0,5,PINK
HS201145-IBC07,54,0,54,PINK
HS201145-IBC08,1,0,1,PINK
HS201145-IBC09,13,0,13,PINK
HS201145-IBC10,0,0,0,PINK
HS201145-IBC11,8,0,8,PINK
HS201145-IBC12,0,0,0,PINK
HS201145-IBC13,17,0,17,PINK
HS201145-IBC14,3,0,3,PINK
HS201145-IBC15,12,0,12,PINK
HS201145-IBC16,8,0,8,PINK
HS201145-IBC17,15,0,15,PINK
HS201145-IBC18,16,0,16,PINK
HS201145-IBC19,0,0,0,PINK
HS201145-IBC20,0,0,0,PINK
HS201145-IBC21,0,0,0,PINK
HS201145-IBC22,0,0,0,PINK
HS201145-IBC23,0,0,0,PINK
HS201145-IBC24,0,0,0,PINK
HS201145-IBC25,0,0,0,PINK
HS201145-IBC26,0,0,0,PINK
HS201145-IBC27,0,0,0,PINK
HS201145-IBC28,0,0,0,PINK
HS201145-ISEA01,0,0,0,PINK
HS201145-ISEA02,2,0,2,PINK
HS201145-ISEA03,23,0,23,PINK
HS201145-ISEA04,0,0,0,PINK
HS201145-ISEA05,0,0,0,PINK
HS201145-ISEA06,0,0,0,PINK
HS201145-ISEA07,1,0,1,PINK
HS201145-ISEA08,0,0,0,PINK
HS201145-ISEA09,15,0,15,PINK
HS201145-ISEA10,8,0,8,PINK
HS201145-IVI01,0,0,0,PINK
HS201145-IVI02,0,0,0,PINK
HS201145-IVI03,0,0,0,PINK
HS201145-IVI04,0,0,0,PINK
HS201145-IVI05,0,0,0,PINK
HS201145-IVI06,0,0,0,PINK
HS201145-IVI07,0,0,0,PINK
HS201145-IVI08,0,0,0,PINK
HS201145-IVI09,0,0,0,PINK
HS201145-IVI10,0,0,0,PINK
HS201145-IVI11,0,0,0,PINK
HS201145-IVI12,0,0,0,PINK
HS201145-IVI13,0,0,0,PINK
HS201145-IVI14,0,0,0,PINK
HS201145-IVI15,0,0,0,PINK
HS201145-IVI16,0,0,0,PINK
HS201145-IVI17,0,0,0,PINK
HS201145-IVI18,0,0,0,PINK
HS201145-IVI19,0,0,0,PINK
HS201145-IVI20,0,0,0,PINK
HS201145-IVI21,0,0,0,PINK
HS201145-IVI22,0,0,0,PINK
HS201145-IVI23,0,0,0,PINK
HS201145-IVI24,0,0,0,PINK
HS201145-IVI25,0,0,0,PINK
HS201145-IVI26,0,0,0,PINK
HS201145-IVI27,0,0,0,PINK
HS201145-JF01,5,0,5,PINK
HS201145-JF03,3,0,3,PINK
HS201145-JF04,1,0,1,PINK
HS201145-JF05,0,0,0,PINK
HS201145-JF06,0,0,0,PINK
HS201145-JS01,8,0,8,PINK
HS201145-JS02,3,0,3,PINK
HS201145-JS04,3,0,3,PINK
HS201145-QCSD01,1,0,1,PINK
HS201145-QCSD02,0,0,0,PINK
HS201145-QCSD03,8,0,8,PINK
HS201145-QCSD04,0,0,0,PINK
HS201145-QCSD05,1,0,1,PINK
HS201145-QCSD06,8,0,8,PINK
HS201145-QCST01,41,0,41,PINK
HS201145-QCST02,4,0,4,PINK
HS201145-QCST03,25,0,25,PINK
HS201145-QCST04,43,0,43,PINK
HS201145-QCST05,3,0,3,PINK
HS201145-QCST06,138,0,138,PINK
HS201145-QCST07,139,0,139,PINK
HS201145-T01,2,0,2,PINK
HS201145-T02,139,0,139,PINK
HS201145-T03,159,0,159,PINK
HS201145-T04,41,0,41,PINK
HS201145-T05,29,0,29,PINK
HS201145-T06,152,0,152,PINK
HS201145-T07,3,0,3,PINK
HS201145-VI01,0,0,0,PINK
HS201145-VI02,0,0,0,PINK
HS201145-VI03,0,0,0,PINK
HS201145-VI04,0,0,0,PINK
HS201145-VI05,0,0,0,PINK
HS201145-VI06,0,0,0,PINK
HS201145-VI07,0,0,0,PINK
HS201145-VI08,0,0,0,PINK
HS201145-VI09,0,0,0,PINK
HS201145-VI10,0,0,0,PINK
HS201145-VI11,0,0,0,PINK
HS201145-VI12,0,0,0,PINK
HS201145-VI13,0,0,0,PINK
HS201145-VI14,0,0,0,PINK
HS201145-VI15,0,0,0,PINK
HS201145-VI16,0,0,0,PINK
HS201145-VI17,0,0,0,PINK
HS201145-VI18,0,0,0,PINK
HS201145-VI19,0,0,0,PINK
HS201145-VI20,0,0,0,PINK
HS201145-VI21,0,0,0,PINK
HS201145-VI22,0,0,0,PINK
HS201145-VI23,0,0,0,PINK
HS201145-VI24,0,0,0,PINK
HS201145-VI25,0,0,0,PINK
HS201145-VI26,1,0,1,PINK
HS201145-VI28,0,0,0,PINK
HS201203-EP01,0,0,0,PINK
HS201203-EP02,0,0,0,PINK
HS201203-EP03,0,0,0,PINK
HS201203-EP04,0,0,0,PINK
HS201203-EP05,0,0,0,PINK
HS201203-EP06,0,0,0,PINK
HS201203-EP07,0,0,0,PINK
HS201203-IVI01,0,0,0,PINK
HS201203-IVI02,0,0,0,PINK
HS201203-IVI03,0,0,0,PINK
HS201203-IVI04,0,0,0,PINK
HS201203-IVI05,0,0,0,PINK
HS201203-IVI06,0,0,0,PINK
HS201203-IVI07,0,0,0,PINK
HS201203-IVI08,0,0,0,PINK
HS201203-IVI09,0,0,0,PINK
HS201203-IVI10,0,0,0,PINK
HS201203-IVI11,0,0,0,PINK
HS201203-IVI13,0,0,0,PINK
HS201203-IVI14,0,0,0,PINK
HS201203-IVI15,0,0,0,PINK
HS201203-IVI16,0,0,0,PINK
HS201203-IVI17,0,0,0,PINK
HS201203-IVI18,0,0,0,PINK
HS201203-IVI19,0,0,0,PINK
HS201203-IVI20,0,0,0,PINK
HS201203-IVI21,0,0,0,PINK
HS201203-JF01,0,0,0,PINK
HS201203-JF02,0,0,0,PINK
HS201203-JF03,0,0,0,PINK
HS201203-JF04,0,0,0,PINK
HS201203-JF05,0,0,0,PINK
HS201203-JF06,0,0,0,PINK
HS201203-QCSD01,0,0,0,PINK
HS201203-QCSD02,0,0,0,PINK
HS201203-QCSD03,0,0,0,PINK
HS201203-QCST01,0,0,0,PINK
HS201203-QCST02,0,0,0,PINK
HS201203-QCST03,0,0,0,PINK
HS201203-QCST04,0,0,0,PINK
HS201203-QCST05,0,0,0,PINK
HS201203-QCST06,0,0,0,PINK
HS201203-QCST07,0,0,0,PINK
HS201203-VI01,0,0,0,PINK
HS201203-VI02,0,0,0,PINK
HS201203-VI03,0,0,0,PINK
HS201203-VI04,0,0,0,PINK
HS201203-VI05,0,0,0,PINK
HS201203-VI06,0,0,0,PINK
HS201203-VI07,0,0,0,PINK
HS201203-VI08,0,0,0,PINK
HS201203-VI09,0,0,0,PINK
HS201203-VI10,0,0,0,PINK
HS201203-VI11,0,0,0,PINK
HS201203-VI12,0,0,0,PINK
HS201250-DE01,6,8,14,PINK
HS201250-DE02,0,33,33,PINK
HS201250-DE03,0,4,4,PINK
HS201250-DE04,0,22,22,PINK
HS201250-DE05,0,20,20,PINK
HS201250-DE06,0,3,3,PINK
HS201250-DT01,0,2,2,PINK
HS201250-DT02,8,8,16,PINK
HS201250-DT03,0,10,10,PINK
HS201250-DT04,0,2,2,PINK
HS201250-EP01,0,0,0,PINK
HS201250-EP02,0,0,0,PINK
HS201250-EP03,0,0,0,PINK
HS201250-EP04,0,0,0,PINK
HS201250-EP05,0,0,0,PINK
HS201250-EP06,0,0,0,PINK
HS201250-EP07,0,0,0,PINK
HS201250-H01,4,0,4,PINK
HS201250-H02,0,0,0,PINK
HS201250-H03,20,0,20,PINK
HS201250-H04,9,0,9,PINK
HS201250-H05,0,0,0,PINK
HS201250-H06,287,0,287,PINK
HS201250-H07,0,0,0,PINK
HS201250-HS01,77,1,78,PINK
HS201250-HS02,283,2,285,PINK
HS201250-HS03,205,0,205,PINK
HS201250-HS04,12,0,12,PINK
HS201250-IBC01,0,0,0,PINK
HS201250-IBC02,0,0,0,PINK
HS201250-IBC03,0,0,0,PINK
HS201250-IBC04,4,0,4,PINK
HS201250-IBC05,101,0,101,PINK
HS201250-IBC06,0,0,0,PINK
HS201250-IBC07,0,0,0,PINK
HS201250-IBC08,0,0,0,PINK
HS201250-IBC09,0,0,0,PINK
HS201250-IBC10,0,0,0,PINK
HS201250-IBC11,0,0,0,PINK
HS201250-IBC12,0,0,0,PINK
HS201250-IBC13,0,0,0,PINK
HS201250-IVI01,0,0,0,PINK
HS201250-IVI02,0,0,0,PINK
HS201250-IVI03,0,0,0,PINK
HS201250-IVI04,0,0,0,PINK
HS201250-IVI05,0,0,0,PINK
HS201250-IVI06,0,0,0,PINK
HS201250-IVI07,0,0,0,PINK
HS201250-IVI08,0,0,0,PINK
HS201250-IVI09,0,0,0,PINK
HS201250-IVI10,0,0,0,PINK
HS201250-IVI11,0,0,0,PINK
HS201250-IVI12,0,0,0,PINK
HS201250-JF01,1,0,1,PINK
HS201250-JF02,0,0,0,PINK
HS201250-JF03,0,0,0,PINK
HS201250-JF04,0,0,0,PINK
HS201250-JF05,0,0,0,PINK
HS201250-JF06,0,0,0,PINK
HS201250-JS01,174,0,174,PINK
HS201250-JS02,2,0,2,PINK
HS201250-JS03,251,0,251,PINK
HS201250-JS04,55,0,55,PINK
HS201250-JS05,12,0,12,PINK
HS201250-JS06,183,0,183,PINK
HS201250-QCI01,0,11,11,PINK
HS201250-QCI02,91,0,91,PINK
HS201250-QCI03,16,2,18,PINK
HS201250-QCI04,8,0,8,PINK
HS201250-QCI05,6,1,7,PINK
HS201250-QCI06,0,14,14,PINK
HS201250-QCI07,0,0,0,PINK
HS201250-QCI08,0,0,0,PINK
HS201250-QCI09,7,2,9,PINK
HS201250-QCI10,0,1,1,PINK
HS201250-QCI11,43,3,46,PINK
HS201250-QCI12,2,0,2,PINK
HS201250-QCI13,0,1,1,PINK
HS201250-QCI14,4,1,5,PINK
HS201250-QCSD02,5,0,5,PINK
HS201250-QCSD03,931,0,931,PINK
HS201250-QCSD04,0,0,0,PINK
HS201250-QCSD05,0,0,0,PINK
HS201250-QCSD06,0,0,0,PINK
HS201250-QCSD07,26,0,26,PINK
HS201250-QCSD08,0,0,0,PINK
HS201250-QCSD09,576,1,577,PINK
HS201250-QCSD10,189,19,208,PINK
HS201250-QCSD11,4,21,25,PINK
HS201250-QCST01,13,14,27,PINK
HS201250-QCST02,10,11,21,PINK
HS201250-QCST03,2,0,2,PINK
HS201250-QCST04,2,0,2,PINK
HS201250-QCST05,131,10,141,PINK
HS201250-QCST06,772,35,807,PINK
HS201250-QCST07,2,0,2,PINK
HS201250-QCST08,104,0,104,PINK
HS201250-QCST09,0,0,0,PINK
HS201250-QCST10,1,0,1,PINK
HS201250-QCST11,133,1,134,PINK
HS201250-QCST12,1821,13,1834,PINK
HS201250-QCST13,191,1,192,PINK
HS201250-QCST14,468,0,468,PINK
HS201250-QCST15,1330,1,1331,PINK
HS201250-QCST16,5,2,7,PINK
HS201250-QCST17,103,0,103,PINK
HS201250-QCST18,36,5,41,PINK
HS201250-T01,0,0,0,PINK
HS201250-T02,70,0,70,PINK
HS201250-T03,151,0,151,PINK
HS201250-T04,6,0,6,PINK
HS201250-T05,18,0,18,PINK
HS201250-T06,1,0,1,PINK
HS201250-T07,0,0,0,PINK
HS201250-VI01,0,0,0,PINK
HS201250-VI02,0,0,0,PINK
HS201250-VI03,0,0,0,PINK
HS201250-VI04,0,0,0,PINK
HS201250-VI05,0,0,0,PINK
HS201250-VI06,0,0,0,PINK
HS201250-VI07,0,0,0,PINK
HS201250-VI08,0,0,0,PINK
HS201250-VI09,0,0,0,PINK
HS201250-VI10,0,0,0,PINK
HS201250-VI11,0,0,0,PINK
HS201250-VI12,0,0,0,PINK
HS201250-VI13,0,1,1,PINK
HS201250-VI14,0,0,0,PINK
HS201250-VI15,0,2,2,PINK
HS201250-VI16,0,0,0,PINK
HS201250-VI17,0,0,0,PINK
HS201250-VI18,0,2,2,PINK
HS201250-VI19,0,2,2,PINK
HS201250-VI20,0,0,0,PINK
HS201250-VI21,0,0,0,PINK
HS201250-VI22,0,0,0,PINK
HS201267-DC01,16,0,16,PINK
HS201267-DC03,1,0,1,PINK
HS201267-DC04,0,0,0,PINK
HS201267-DC06,0,0,0,PINK
HS201267-DC08,0,0,0,PINK
HS201267-DC10,0,0,0,PINK
HS201267-DC12,0,0,0,PINK
HS201267-DC14,0,0,0,PINK
HS201267-DC15,0,0,0,PINK
HS201267-DC17,0,0,0,PINK
HS201267-DC19,0,0,0,PINK
HS201267-DC21,0,0,0,PINK
HS201267-DC23,0,0,0,PINK
HS201267-DC25,0,0,0,PINK
HS201267-DC27,0,0,0,PINK
HS201267-DC29,0,0,0,PINK
HS201267-DC31,0,0,0,PINK
HS201267-DC33,0,0,0,PINK
HS201267-DC35,0,0,0,PINK
HS201267-EP01,51,0,51,PINK
HS201267-EP02,13,0,13,PINK
HS201267-EP03,24,0,24,PINK
HS201267-EP04,0,0,0,PINK
HS201267-EP05,0,0,0,PINK
HS201267-EP06,0,0,0,PINK
HS201267-EP07,0,0,0,PINK
HS201267-GS01,1,0,1,PINK
HS201267-GS02,0,0,0,PINK
HS201267-GS03,0,0,0,PINK
HS201267-GS04,0,0,0,PINK
HS201267-GS05,0,0,0,PINK
HS201267-GS06,0,0,0,PINK
HS201267-IVI01,0,0,0,PINK
HS201267-IVI02,0,0,0,PINK
HS201267-IVI03,0,0,0,PINK
HS201267-IVI04,0,0,0,PINK
HS201267-IVI05,3,0,3,PINK
HS201267-IVI06,0,0,0,PINK
HS201267-JF05,51,0,51,PINK
HS201267-JF06,25,0,25,PINK
HS201267-JS01,12,0,12,PINK
HS201267-JS02,600,0,600,PINK
HS201267-JS03,173,0,173,PINK
HS201267-JS04,16,0,16,PINK
HS201267-JS05,4,0,4,PINK
HS201267-JS06,0,0,0,PINK
HS201267-JS07,0,0,0,PINK
HS201267-JS08,15,0,15,PINK
HS201267-QCST01,21,0,21,PINK
HS201267-QCST02,130,0,130,PINK
HS201267-QCST03,18,0,18,PINK
HS201267-QCST04,1,0,1,PINK
HS201267-QCST05,2,0,2,PINK
HS201267-QCST06,39,0,39,PINK
HS201267-QCST07,29,0,29,PINK
HS201267-QCST08,122,0,122,PINK
HS201267-QCST09,18,0,18,PINK
HS201267-QCST10,5,0,5,PINK
HS201267-QCST11,104,0,104,PINK
HS201267-QCST12,36,0,36,PINK
HS201267-QCST13,0,0,0,PINK
HS201267-QCST14,21,0,21,PINK
HS201267-QCST15,0,0,0,PINK
HS201267-QCST16,0,0,0,PINK
HS201267-QCST17,13,0,13,PINK
HS201267-QCST18,20,0,20,PINK
HS201267-T01,6,0,6,PINK
HS201267-T02,100,0,100,PINK
HS201267-T03,111,0,111,PINK
HS201267-T04,19,0,19,PINK
HS201267-T05,43,0,43,PINK
HS201267-T06,138,0,138,PINK
HS201267-T07,3,0,3,PINK
HS201267-T08,0,0,0,PINK
HS201267-VI01,0,0,0,PINK
HS201267-VI02,0,0,0,PINK
HS201267-VI03,0,0,0,PINK
HS201267-VI04,7,0,7,PINK
HS201267-VI05,0,0,0,PINK
HS201267-VI06,0,0,0,PINK
HS201267-VI07,0,0,0,PINK
HS201267-VI08,0,0,0,PINK
HS201267-VI09,48,0,48,PINK
HS201267-VI10,147,0,147,PINK
HS201267-VI11,22,0,22,PINK
HS201267-VI12,16,0,16,PINK
HS201267-VI13,40,0,40,PINK
HS201267-VI14,2,0,2,PINK
HS201267-VI15,1,0,1,PINK
HS201267-VI16,102,0,102,PINK
HS201267-VI17,17,0,17,PINK
HS201310-QCST09,0,0,0,PINK
HS201310-QCST10,0,0,0,PINK
HS201310-QCST11,0,0,0,PINK
HS201310-QCST12,0,0,0,PINK
HS201310-QCST13,0,0,0,PINK
HS201310-QCST14,0,0,0,PINK
HS201310-QCST15,0,0,0,PINK
HS201310-QCST16,0,0,0,PINK
HS201310-T01,0,0,0,PINK
HS201310-T02,0,0,0,PINK
HS201310-T03,0,0,0,PINK
HS201310-T04,0,0,0,PINK
HS201310-GS01,0,0,0,PINK
HS201310-GS02,0,0,0,PINK
HS201310-GS03,0,0,0,PINK
HS201310-GS04,0,0,0,PINK
HS201310-GS05,0,0,0,PINK
HS201310-GS06,0,0,0,PINK
HS201310-GS07,0,0,0,PINK
HS201310-GS08,0,0,0,PINK
HS201310-GS09,0,0,0,PINK
HS201310-GS11,0,0,0,PINK
HS201310-GS12,0,0,0,PINK
HS201310-GS13,0,0,0,PINK
HS201310-GS14,0,0,0,PINK
HS201310-GS15,0,0,0,PINK
HS201310-GS16,0,0,0,PINK
HS201310-GS17,0,0,0,PINK
HS201310-GS18,0,2,2,PINK
HS201310-GS19,0,0,0,PINK
HS201310-GS20,0,0,0,PINK
HS201310-GS21,0,0,0,PINK
HS201310-IVI01,0,0,0,PINK
HS201310-IVI02,0,0,0,PINK
HS201310-IVI03,0,0,0,PINK
HS201310-IVI04,0,0,0,PINK
HS201310-IVI05,0,0,0,PINK
HS201310-IVI06,0,0,0,PINK
HS201310-IVI07,0,0,0,PINK
HS201310-IVI08,0,0,0,PINK
HS201310-IVI09,0,0,0,PINK
HS201310-IVI10,0,0,0,PINK
HS201310-IVI11,0,0,0,PINK
HS201310-IVI13,0,0,0,PINK
HS201310-IVI15,0,0,0,PINK
HS201310-IVI16,0,0,0,PINK
HS201310-IVI17,0,0,0,PINK
HS201310-IVI18,0,0,0,PINK
HS201310-IVI20,0,0,0,PINK
HS201310-IVI22,0,0,0,PINK
